ROOT_ADMIN,SITE_NAME,CREATE_PDS,PDS_TYPE,SERIAL_NUM,SVR_HOST_LABEL,SVR_PDH_URI,SVR_PDH_PASSWORD,SVR_CHECK_JOBS_URI,SVR_CHECK_JOB_INTERVAL,CREATE_PRINTER,PRINTER_ID,PRINTER_NAME,PRN_LATITUDE,PRN_LONGITUDE,MANUFACTURER_NAME,MODEL_NAME,DISP_MANUFACTURER_NAME,PRINTER_DISPLAY_MODEL,PRN_LOC_DESC,PRINTER_DEPARTMENT,PWC_ENABLED,DOCAPI_ENABLED,EMAIL_ENABLED,IPP_PDS_LAN,IPP_LAN_ONLY,ALTERNATE_PDH_URL,PRN_ADDR1,PRN_CITY,PRN_PROV,PRN_COUNTRY,PRN_POST,PDS_OUTPUT_TYPE,PDS_ADDRESS,PRINTER_MDL_NAME,PRINT_MANAGEMENT_SERVICE,PRINT_MANAGEMENT_SERVICE2,ENABLED_ADVANCED_INTEGRATION,INJECT_PJL_HEADER
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3395,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3395,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3396,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3396,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3431,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3431,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3432,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3432,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3433,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3433,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3705,,,Samsung,Universal EMU V1,Samsung,CLX-9252 9352 Series,DBA-TEST3705,,0,1,0,,,,,,,,,,,CLX-9252 9352 Series,55,56,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3719,,,Samsung,Universal EMU V1,Samsung,M337x 387x 407x Series,DBA-TEST3719,,0,1,0,,,,,,,,,,,M337x 387x 407x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST1879,,,Samsung,Universal EMU V1,Samsung,CLX-9250 9350 Series,DBA-TEST1879,,0,1,0,,,,,,,,,,,CLX-9250 9350 Series,55,56,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST1882,,,Samsung,Universal EMU V1,Samsung,CLX-9250 9350 Series,DBA-TEST1882,,0,1,0,,,,,,,,,,,CLX-9250 9350 Series,55,56,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3123,,,Samsung,Universal EMU V1,Samsung,CLP-360 Series,DBA-TEST3123,,0,1,0,,,,,,,,,,,CLP-360 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3124,,,Samsung,Universal EMU V1,Samsung,CLP-360 Series,DBA-TEST3124,,0,1,0,,,,,,,,,,,CLP-360 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3125,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3125,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3287,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3287,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3288,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3288,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3289,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3289,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3342,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3342,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3343,,,Samsung,Universal EMU V1,Samsung,SCX-483x 5x3x Series,DBA-TEST3343,,0,1,0,,,,,,,,,,,SCX-483x 5x3x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3344,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3344,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3461,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3461,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3462,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3462,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3463,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3463,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST2945,,,Samsung,Universal EMU V1,Samsung,ML-4555 Series,DBA-TEST2945,,0,1,0,,,,,,,,,,,ML-4555 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST2946,,,Samsung,Universal EMU V1,Samsung,ML-4555 Series,DBA-TEST2946,,0,1,0,,,,,,,,,,,ML-4555 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST2947,,,Samsung,Universal EMU V1,Samsung,CLP-310 Series,DBA-TEST2947,,0,1,0,,,,,,,,,,,CLP-310 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3153,,,Samsung,Universal EMU V1,Samsung,CLP-360 Series,DBA-TEST3153,,0,1,0,,,,,,,,,,,CLP-360 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3154,,,Samsung,Universal EMU V1,Samsung,CLP-360 Series,DBA-TEST3154,,0,1,0,,,,,,,,,,,CLP-360 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3155,,,Samsung,Universal EMU V1,Samsung,CLP-360 Series,DBA-TEST3155,,0,1,0,,,,,,,,,,,CLP-360 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST2588,,,Samsung,Universal EMU V1,Samsung,CLP-320 Series,DBA-TEST2588,,0,1,0,,,,,,,,,,,CLP-320 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3209,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3209,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3259,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3259,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3262,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3262,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3391,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3391,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3392,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3392,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3393,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3393,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3397,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3397,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3398,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3398,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3399,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3399,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3434,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3434,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3435,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3435,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3673,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3673,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3725,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3725,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3726,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3726,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3727,,,Samsung,Universal EMU V1,Samsung,CLX-9252 9352 Series,DBA-TEST3727,,0,1,0,,,,,,,,,,,CLX-9252 9352 Series,55,56,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST1889,,,Samsung,Universal EMU V1,Samsung,CLX-9250 9350 Series,DBA-TEST1889,,0,1,0,,,,,,,,,,,CLX-9250 9350 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST1890,,,Samsung,Universal EMU V1,Samsung,CLX-9250 9350 Series,DBA-TEST1890,,0,1,0,,,,,,,,,,,CLX-9250 9350 Series,55,56,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST1899,,,Samsung,Universal EMU V1,Samsung,CLX-9250 9350 Series,DBA-TEST1899,,0,1,0,,,,,,,,,,,CLX-9250 9350 Series,55,56,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3126,,,Samsung,Universal EMU V1,Samsung,CLP-360 Series,DBA-TEST3126,,0,1,0,,,,,,,,,,,CLP-360 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3127,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3127,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3290,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3290,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3291,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3291,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3292,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3292,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3345,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3345,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3346,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3346,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3347,,,Samsung,Universal EMU V1,Samsung,CLP-775 Series,DBA-TEST3347,,0,1,0,,,,,,,,,,,CLP-775 Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3464,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3464,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3465,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3465,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST3466,,,Samsung,Universal EMU V1,Samsung,ML-451x 501x Series,DBA-TEST3466,,0,1,0,,,,,,,,,,,ML-451x 501x Series,55,,0,0
jstairs@printeron.com,DBACampus,0,1,SGGA-NQ6Q-W82V,DBACampus,,,,,1,300257096417,DBA-TEST2948,,,Samsung,Universal EMU V1,Samsung,CLP-770 Series,DBA-TEST2948,,0,1,0,,,,,,,,,,,CLP-770 Series,55,,0,0
